lat,lon,Enb.avg_income,Enb.woz,Enbp.high_education,Enbp.independent,Enbp.low_education,Enbp.unemployed,Gcb.buurt,Gcb.buurtcode,Inp.Grey,Pnb.cohesion,Pnb.diversity,Pnb.good_life,Pnb.pop,Pnbp.complains_aq,Pnbp.complains_noise,Pnbp.feels_unsafe,Pnbp.mostly_by_car,Pnbp.mostly_walking,Pnbp.unhappy,Vc.milieuzone,Vc.mode_species,Vc.mode_tree_species,Vn.PM10_avg_2020,Vn.PM10_avg_2021,Vn.PM10_avg_2022,Vn.med_tree_height,Vn.number_species,Vn.number_tree_species,Vn.number_trees,Vn.prec_ann,Vn.tavg_ann,Vnp.Green
51404,5505,,,,,,,Leenderheide,239,0.30971568705243874,,,,,,,,,,,0,,,,,,,,,,63.416666666666664,9.850428263346354,0.1223236828615449
51404,5506,,,,,,,Leenderheide,239,0.33280342935798296,,,,,,,,,,,0,,,,,,,,,,63.416666666666664,9.850428263346354,0.08032317511313462
51404,5507,,,,,,,Leenderheide,239,0.41360589136863524,,,,,,,,,,,0,,,,,,,,,,63.416666666666664,9.850428263346354,0.04453424892117635
51404,5508,,,,,,,Leenderheide,239,0.3871017656048432,,,,,,,,,,,0,,,,,,,,,,63.416666666666664,9.850428263346354,0.02627774924756015
51404,5509,,,,,,,Leenderheide,239,0.3578686355586382,,,,,,,,,,,0,,,,,,,,,,63.416666666666664,9.850428263346354,0.024311151220205746
51404,5510,,,,,,,Leenderheide,239,0.3124096278011344,,,,,,,,,,,0,,,,,,,,,,63.416666666666664,9.850428263346354,0.024191218444773947
51404,5511,,,,,,,Leenderheide,239,0.27890965500033327,,,,,,,,,,,0,,,,,,,,,,63.416666666666664,9.850428263346354,0.024234203966327885
51404,5512,,,,,,,Leenderheide,239,0.26701306720160645,,,,,,,,,,,0,,,,,,,,,,63.416666666666664,9.850428263346354,0.024661581786092242
51404,5513,,,,,,,Leenderheide,239,0.26293320936440534,,,,,,,,,,,0,,,,,,,,,,63.416666666666664,9.850428263346354,0.023841038956699867
51404,5514,,,,,,,Leenderheide,239,0.243386423122116,,,,,,,,,,,0,,,,,,,,,,63.416666666666664,9.850428263346354,0.02018902606852244
51404,5515,,,,,,,Leenderheide,239,0.2286161495985108,,,,,,,,,,,0,LINARIA VULGARIS,,,,,,1.0,,,63.416666666666664,9.850428263346354,0.00776316441097419
51404,5516,,,,,,,Leenderheide,239,0.21117625024139539,,,,,,,,,,,0,,,,,,,,,,63.416666666666664,9.850428263346354,0.0
51404,5517,,,,,,,Leenderheide,239,0.21164191491778117,,,,,,,,,,,0,,,,,,,,,,63.416666666666664,9.850428263346354,0.0
51404,5518,,,,,,,Leenderheide,239,0.2102327189454523,,,,,,,,,,,0,,,,,,,,,,63.416666666666664,9.850428263346354,0.0
51404,5519,,,,,,,Leenderheide,239,0.21150053434813504,,,,,,,,,,,0,,,,,,,,,,63.416666666666664,9.850428263346354,0.0
51404,5520,,,,,,,Leenderheide,239,0.21251169507570744,,,,,,,,,,,0,,,,,,,,,,63.416666666666664,9.850428263346354,0.0
51404,5521,,,,,,,Leenderheide,239,0.2116087625825727,,,,,,,,,,,0,,,,,,,,,,63.416666666666664,9.850428263346354,0.0
51404,5522,,,,,,,Leenderheide,239,0.11503147263453144,,,,,,,,,,,0,,,,,,,,,,63.416666666666664,9.850428263346354,0.0
51404,5523,,,,,,,Leenderheide,239,0.0,,,,,,,,,,,0,,,,,,,,,,63.416666666666664,9.850428263346354,0.0
51404,5524,,,,,,,Leenderheide,239,0.0,,,,,,,,,,,0,,,,,,,,,,63.416666666666664,9.850428263346354,0.0
51404,5525,,,,,,,Leenderheide,239,0.0,,,,,,,,,,,0,,,,,,,,,,63.416666666666664,9.850428263346354,0.0
51405,5429,72.59,490.0,62.5,81.2,14.1,2.0,Ooievaarsnest,733,0.0014867798013981168,6.4,0.48,7.7,8.0,24.0,39.0,6.0,54.0,15.0,5.0,0,,,,,,,,,,64.5,9.945994059244791,0.0
51405,5430,72.59,490.0,62.5,81.2,14.1,2.0,Ooievaarsnest,733,0.1909747691775409,6.4,0.48,7.7,8.0,24.0,39.0,6.0,54.0,15.0,5.0,0,,,,,,,,,,64.5,9.945994059244791,0.0
51405,5431,72.59,490.0,62.5,81.2,14.1,2.0,Ooievaarsnest,733,0.11097913061627254,6.4,0.48,7.7,8.0,24.0,39.0,6.0,54.0,15.0,5.0,0,,,,,,,,,,64.5,9.945994059244791,0.0
51405,5432,72.59,490.0,62.5,81.2,14.1,2.0,Ooievaarsnest,733,0.2151063727772442,6.4,0.48,7.7,8.0,24.0,39.0,6.0,54.0,15.0,5.0,0,,,,,,,,,,64.5,9.945994059244791,0.0
51405,5433,72.59,490.0,62.5,81.2,14.1,2.0,Ooievaarsnest,733,0.3252618150317132,6.4,0.48,7.7,8.0,24.0,39.0,6.0,54.0,15.0,5.0,0,,,,,,,,,,64.5,9.945994059244791,0.0
51405,5434,72.59,490.0,62.5,81.2,14.1,2.0,Ooievaarsnest,733,0.34430304120331984,6.4,0.48,7.7,8.0,24.0,39.0,6.0,54.0,15.0,5.0,0,,,,,,,,,,,,0.0
51405,5435,,,,,,,Beemden,727,0.3361586288407525,,,,,,,,,,,0,,,,,,,,,,64.5,9.945994059244791,0.07478388492669695
51405,5436,,,,,,,Beemden,727,0.3466025481411795,,,,,,,,,,,0,OENOTHERA GLAZIOVIANA,,,,,,1.0,,,64.5,9.945994059244791,0.022579943031084366
51405,5437,,,,,,,Beemden,727,0.24264646644854812,,,,,,,,,,,0,,,,,,,,,,64.5,9.945994059244791,0.0
51405,5438,,,,,,,Beemden,727,0.2799401099489982,,,,,,,,,,,0,,,,,,,,,,64.5,9.945994059244791,0.010368168059512876
51405,5439,,,,,,,Beemden,727,0.28845413012511517,,,,,,,,,,,0,,,,,,,,,,64.5,9.945994059244791,0.0
51405,5440,,,,,,,Beemden,727,0.2713550297347229,,,,,,,,,,,0,PRUNUS PADUS,,,,,,1.0,,,64.5,9.945994059244791,0.0
51405,5441,,,,,,,Beemden,727,0.3174942946898784,,,,,,,,,,,0,,,,,,,,,,64.5,9.945994059244791,0.0016932040253748344
51405,5442,,,,,,,Beemden,727,0.34859925875573944,,,,,,,,,,,0,,,,,,,,,,64.5,9.945994059244791,0.00016995874365077307
51405,5443,,,,,,,Beemden,727,0.3508037326875758,,,,,,,,,,,0,,,,,,,,,,64.5,9.945994059244791,0.0
51405,5444,,,,,,,Beemden,727,0.3420903340136328,,,,,,,,,,,0,,,,,,,,,,64.5,9.945994059244791,0.040696206820575724
51405,5445,,,,,,,Beemden,727,0.3367139766692716,,,,,,,,,,,0,,,,,,,,,,,,0.06834405770150716
51405,5446,,,,,,,Beemden,727,0.3160111545365901,,,,,,,,,,,0,,,,,,,,,,64.5,9.945994059244791,0.04022825098833974
51405,5447,,,,,,,Beemden,727,0.32558194582444056,,,,,,,,,,,0,,,,,,,,,,64.5,9.945994059244791,0.000420576412327511
51405,5448,,,,,,,Beemden,727,0.46393321065544396,,,,,,,,,,,0,,,,,,,,,,64.5,9.945994059244791,0.05608799871365921
51405,5449,,,,,,,Beemden,727,0.4163475027748557,,,,,,,,,,,0,,,,,,,,,,64.5,9.945994059244791,0.08243956757301733
51405,5450,,,,,,,Beemden,727,0.40979092049675486,,,,,,,,,,,0,,,,,,,,,,64.5,9.945994059244791,0.06937442517590893
51405,5451,,,,,,,Beemden,727,0.42123487533671755,,,,,,,,,,,0,,,,,,,,,,64.5,9.945994059244791,0.10055505109081088
51405,5452,,,,,,,Beemden,727,0.4097870682347231,,,,,,,,,,,0,,,,,,,,,,64.5,9.945994059244791,0.10692530305808604
51405,5453,,,,,,,Beemden,727,0.40473427991243144,,,,,,,,,,,0,,,,,,,,,,64.5,9.945994059244791,0.09298491252309436
51405,5454,,,,,,,Beemden,727,0.3825083108570906,,,,,,,,,,,0,,,,,,,,,,64.5,9.945994059244791,0.10652825376743746
51405,5455,,,,,,,Beemden,727,0.378436127402115,,,,,,,,,,,0,,,,,,,,,,64.5,9.945994059244791,0.11599610612732913
51405,5456,,,,,,,Beemden,727,0.4085006110542812,,,,,,,,,,,0,,,,,,,,,,,,0.0987341903055647
51405,5457,,,,,,,Beemden,727,0.4305630306534759,,,,,,,,,,,0,,,,,,,,,,64.5,9.945994059244791,0.0690429100772527
51405,5458,,,,,,,Beemden,727,0.37598445118478835,,,,,,,,,,,0,,,,,,,,,,64.5,9.945994059244791,0.04575494001881641
51405,5459,,,,,,,Beemden,727,0.4512016770048733,,,,,,,,,,,0,,,,,,,,,,64.5,9.945994059244791,0.03370801699728228
51405,5460,,,,,,,Beemden,727,0.47268003795287167,,,,,,,,,,,0,,,,,,,,,,64.5,9.945994059244791,0.04533739158338945
51405,5461,,,,,,,Beemden,727,0.5908757526237159,,,,,,,,,,,0,,,,,,,,,,64.5,9.945994059244791,0.047915092340133206
51405,5462,,,,,,,Gennep,726,0.8619057017791837,,,,0.0,,,,,,,0,,,,,,,,,,64.5,9.945994059244791,0.06276250251054687
51405,5463,,,,,,,Gennep,726,0.47869544796851926,,,,0.0,,,,,,,0,,,,,,,,,,64.5,9.945994059244791,0.010843395947131773
51405,5464,,,,,,,Gennep,726,0.4768739550210524,,,,0.0,,,,,,,0,,,,,,,,,,64.5,9.945994059244791,0.0
51405,5465,,,,,,,Gennep,726,0.44338691375367995,,,,0.0,,,,,,,0,,,,,,,,,,64.5,9.945994059244791,0.0
51405,5466,,,,,,,Gennep,726,0.41381757406458863,,,,0.0,,,,,,,0,ANGELICA SYLVESTRIS,,,,,,1.0,,,,,0.0
51405,5467,,,,,,,Gennep,726,0.4188046028349628,,,,0.0,,,,,,,0,,,,,,,,,,64.5,9.945994059244791,0.0
51405,5468,,,,,,,Gennep,726,0.42477227326000216,,,,0.0,,,,,,,0,,,,,,,,,,64.5,9.945994059244791,0.0
51405,5469,,,,,,,Gennep,726,0.3836914361999297,,,,0.0,,,,,,,0,,,,,,,,,,64.5,9.945994059244791,0.0
51405,5470,,,,,,,Gennep,726,0.36908456179392,,,,0.0,,,,,,,0,,,,,,,,,,64.5,9.945994059244791,1.8954190906288558e-05
51405,5471,,,,,,,Gennep,726,0.38076859105303656,,,,0.0,,,,,,,0,,,,,,,,,,64.5,9.945994059244791,0.0194815877913721
51405,5472,,,,,,,Gennep,726,0.45548556643730037,,,,0.0,,,,,,,0,,,,,,,,,,64.5,9.945994059244791,0.06302066562960244
51405,5473,,,,,,,Gennep,726,0.5643160998176882,,,,0.0,,,,,,,0,,,,,,,,,,64.5,9.945994059244791,0.09006370630392245
51405,5474,,,,,,,Gennep,726,0.5195336978249041,,,,0.0,,,,,,,0,,,,,,,,,,64.5,9.945994059244791,0.0971245927309125
51405,5475,,,,,,,Gennep,726,0.5446098373873208,,,,0.0,,,,,,,0,,,,,,,,,,64.5,9.945994059244791,0.104205046260203
51405,5476,,,,,,,Sportpark Aalsterweg,226,0.591375480294937,,,,0.0,,,,,,,0,PROTOPARMELIOPSIS MURALIS,,,,,,8.0,,,64.5,9.945994059244791,0.12024159030950009
51405,5477,,,,,,,Sportpark Aalsterweg,226,0.4271169186854682,,,,0.0,,,,,,,0,,,,,,,,,,,,0.16673631681311307
51405,5478,,,,,,,Sportpark Aalsterweg,226,0.5289489338516791,,,,0.0,,,,,,,0,,,,,,,,,,64.5,9.945994059244791,0.18276832945435317
51405,5479,,,,,,,Sportpark Aalsterweg,226,0.5513783684741792,,,,0.0,,,,,,,0,,,,,,,,,,64.5,9.945994059244791,0.2211697395578603
51405,5480,,,,,,,Sportpark Aalsterweg,226,0.523012036937913,,,,0.0,,,,,,,0,ALLIUM URSINUM,,,,,,1.0,,,64.5,9.945994059244791,0.15537430607845054
51405,5481,74.2,525.0,48.7,78.5,26.9,4.0,Eikenburg,225,0.39578652514900464,7.6,0.26,8.4,15.0,40.0,44.0,7.0,68.0,5.0,3.0,0,,,,,,,,,,64.5,9.945994059244791,0.10436986336049818
51405,5482,74.2,525.0,48.7,78.5,26.9,4.0,Eikenburg,225,0.3641979935466291,7.6,0.26,8.4,15.0,40.0,44.0,7.0,68.0,5.0,3.0,0,,,,,,,,,,64.5,9.945994059244791,0.10447681785550518
51405,5483,74.2,525.0,48.7,78.5,26.9,4.0,Eikenburg,225,0.37848442482041006,7.6,0.26,8.4,15.0,40.0,44.0,7.0,68.0,5.0,3.0,0,,,,,,,,,,64.5,9.945994059244791,0.1931092994918825
51405,5484,74.2,525.0,48.7,78.5,26.9,4.0,Eikenburg,225,0.39193341139654747,7.6,0.26,8.4,15.0,40.0,44.0,7.0,68.0,5.0,3.0,0,,Zomereik,,,,12.0,,2.0,4.0,64.5,9.945994059244791,0.2336816332488575
51405,5485,74.2,525.0,48.7,78.5,26.9,4.0,Eikenburg,225,0.3110656593854659,7.6,0.26,8.4,15.0,40.0,44.0,7.0,68.0,5.0,3.0,0,,Beuk,,,,15.0,,2.0,20.0,64.5,9.945994059244791,0.19032196221344638
51405,5486,74.2,525.0,48.7,78.5,26.9,4.0,Eikenburg,225,0.26699225329179765,7.6,0.26,8.4,15.0,40.0,44.0,7.0,68.0,5.0,3.0,0,,Zomereik,,,,21.0,,1.0,1.0,64.5,9.945994059244791,0.1297466769092663
51405,5487,74.2,525.0,48.7,78.5,26.9,4.0,Eikenburg,225,0.23971751680301512,7.6,0.26,8.4,15.0,40.0,44.0,7.0,68.0,5.0,3.0,0,,,,,,,,,,,,0.11447562551356322
51405,5488,74.2,525.0,48.7,78.5,26.9,4.0,Eikenburg,225,0.26975639968430093,7.6,0.26,8.4,15.0,40.0,44.0,7.0,68.0,5.0,3.0,0,,,,,,,,,,64.5,9.945994059244791,0.4490437487636396
51405,5489,74.2,525.0,48.7,78.5,26.9,4.0,Eikenburg,225,0.2865326464382531,7.6,0.26,8.4,15.0,40.0,44.0,7.0,68.0,5.0,3.0,0,,,,,,,,,,64.5,9.945994059244791,0.49479156188355206
51405,5490,74.2,525.0,48.7,78.5,26.9,4.0,Eikenburg,225,0.32886292436260706,7.6,0.26,8.4,15.0,40.0,44.0,7.0,68.0,5.0,3.0,0,,,,,,,,,,64.5,9.945994059244791,0.21826248219337877
51405,5491,89.4,732.0,,84.8,,,Roosten,224,0.07405902502237656,7.6,0.26,8.4,6.0,40.0,44.0,7.0,68.0,5.0,3.0,0,,,,,,,,,,64.5,9.945994059244791,0.04446751007671773
51405,5492,89.4,732.0,,84.8,,,Roosten,224,0.09523937971995093,7.6,0.26,8.4,6.0,40.0,44.0,7.0,68.0,5.0,3.0,0,,,,,,,,,,64.5,9.945994059244791,0.06904137653118934
51405,5493,89.4,732.0,,84.8,,,Roosten,224,0.08254976764935161,7.6,0.26,8.4,6.0,40.0,44.0,7.0,68.0,5.0,3.0,0,,,,,,,,,,64.5,9.945994059244791,0.05308339564206204
51405,5494,89.4,732.0,,84.8,,,Roosten,224,0.08784408331529309,7.6,0.26,8.4,6.0,40.0,44.0,7.0,68.0,5.0,3.0,0,,,,,,,,,,64.5,9.945994059244791,0.05885997527672134
51405,5495,89.4,732.0,,84.8,,,Roosten,224,0.09706823134956073,7.6,0.26,8.4,6.0,40.0,44.0,7.0,68.0,5.0,3.0,0,,,,,,,,,,64.5,9.945994059244791,0.2259860213623616
51405,5496,89.4,732.0,,84.8,,,Roosten,224,0.10854947923991835,7.6,0.26,8.4,6.0,40.0,44.0,7.0,68.0,5.0,3.0,0,,,,,,,,,,64.5,9.945994059244791,0.4970284869215076
51405,5497,89.4,732.0,,84.8,,,Roosten,224,0.1267449963684111,7.6,0.26,8.4,6.0,40.0,44.0,7.0,68.0,5.0,3.0,0,,,,,,,,,,64.5,9.945994059244791,0.5430714355842996
51405,5498,89.4,732.0,,84.8,,,Roosten,224,0.05065069832488644,7.6,0.26,8.4,6.0,40.0,44.0,7.0,68.0,5.0,3.0,0,,,,,,,,,,,,0.5408294426146177
51405,5499,89.4,732.0,,84.8,,,Roosten,224,0.03997100925331071,7.6,0.26,8.4,6.0,40.0,44.0,7.0,68.0,5.0,3.0,0,TYPHAEUS TYPHOEUS,,,,,,1.0,,,64.5,9.945994059244791,0.517345482087952
51405,5500,89.4,732.0,,84.8,,,Roosten,224,0.018436917589532167,7.6,0.26,8.4,6.0,40.0,44.0,7.0,68.0,5.0,3.0,0,,,,,,,,,,63.416666666666664,9.850428263346354,0.2031730409951758
51405,5501,89.4,732.0,,84.8,,,Roosten,224,0.09269076478575301,7.6,0.26,8.4,6.0,40.0,44.0,7.0,68.0,5.0,3.0,0,,,,,,,,,,63.416666666666664,9.850428263346354,0.471436149951288
51405,5502,,,,,,,Leenderheide,239,0.006668933143972219,,,,,,,,,,,0,,,,,,,,,,63.416666666666664,9.850428263346354,0.7173154130510867
51405,5503,,,,,,,Leenderheide,239,0.11869721614649258,,,,,,,,,,,0,,,,,,,,,,63.416666666666664,9.850428263346354,0.42496161726345594
51405,5504,,,,,,,Leenderheide,239,0.14883713559554534,,,,,,,,,,,0,,,,,,,,,,63.416666666666664,9.850428263346354,0.0
51405,5505,,,,,,,Leenderheide,239,0.14102502591912122,,,,,,,,,,,0,,,,,,,,,,63.416666666666664,9.850428263346354,0.0
51405,5506,,,,,,,Leenderheide,239,0.1086857350312283,,,,,,,,,,,0,,,,,,,,,,63.416666666666664,9.850428263346354,0.0
51405,5507,,,,,,,Leenderheide,239,0.009740399466673192,,,,,,,,,,,0,,,,,,,,,,63.416666666666664,9.850428263346354,0.19493383571931167
51405,5508,,,,,,,Leenderheide,239,0.005923300059565613,,,,,,,,,,,0,,,,,,,,,,63.416666666666664,9.850428263346354,0.34539915476548394
51405,5509,,,,,,,Leenderheide,239,0.0,,,,,,,,,,,0,,,,,,,,,,63.416666666666664,9.850428263346354,0.30550510097098843
51405,5510,,,,,,,Leenderheide,239,0.0,,,,,,,,,,,0,,,,,,,,,,63.416666666666664,9.850428263346354,0.18993487073743542
51405,5511,,,,,,,Leenderheide,239,0.0,,,,,,,,,,,0,,,,,,,,,,63.416666666666664,9.850428263346354,0.07657009999817962
51405,5512,,,,,,,Leenderheide,239,0.0,,,,,,,,,,,0,,,,,,,,,,63.416666666666664,9.850428263346354,0.6785782879103328
51405,5513,,,,,,,Leenderheide,239,0.0,,,,,,,,,,,0,,,,,,,,,,63.416666666666664,9.850428263346354,0.7441093636960748
51405,5514,,,,,,,Leenderheide,239,0.0,,,,,,,,,,,0,,,,,,,,,,63.416666666666664,9.850428263346354,0.7643633173760692
51405,5515,,,,,,,Leenderheide,239,0.0009261880642371546,,,,,,,,,,,0,,,,,,,,,,63.416666666666664,9.850428263346354,0.504176790634874
51405,5516,,,,,,,Leenderheide,239,0.0,,,,,,,,,,,0,,,,,,,,,,63.416666666666664,9.850428263346354,0.07275523922478516
51405,5517,,,,,,,Leenderheide,239,0.0,,,,,,,,,,,0,,,,,,,,,,63.416666666666664,9.850428263346354,0.0487130821612757
51405,5518,,,,,,,Leenderheide,239,0.0,,,,,,,,,,,0,,,,,,,,,,63.416666666666664,9.850428263346354,0.04321694388375523
51405,5519,,,,,,,Leenderheide,239,0.0,,,,,,,,,,,0,,,,,,,,,,63.416666666666664,9.850428263346354,0.045422526300033565
51405,5520,,,,,,,Leenderheide,239,0.0,,,,,,,,,,,0,,,,,,,,,,63.416666666666664,9.850428263346354,0.043841834784740505
51405,5521,,,,,,,Leenderheide,239,0.0,,,,,,,,,,,0,,,,,,,,,,63.416666666666664,9.850428263346354,0.04594998234549469
51405,5522,,,,,,,Leenderheide,239,0.0,,,,,,,,,,,0,,,,,,,,,,63.416666666666664,9.850428263346354,0.04877447818909551
51405,5523,,,40.0,,20.0,,Riel,240,0.0,,,,1.0,,,,,,,0,,,,,,,,,,63.416666666666664,9.850428263346354,0.1601748219253291
51405,5524,,,40.0,,20.0,,Riel,240,0.0,,,,1.0,,,,,,,0,,,,,,,,,,63.416666666666664,9.850428263346354,0.5327053608406255
51405,5525,,,40.0,,20.0,,Riel,240,0.0,,,,1.0,,,,,,,0,,,,,,,,,,63.416666666666664,9.850428263346354,0.6765963104131406
51406,5429,72.59,490.0,62.5,81.2,14.1,2.0,Ooievaarsnest,733,0.016608920963807026,6.4,0.48,7.7,8.0,24.0,39.0,6.0,54.0,15.0,5.0,0,,,,,,,,,,64.5,9.945994059244791,0.0
51406,5430,72.59,490.0,62.5,81.2,14.1,2.0,Ooievaarsnest,733,0.22597001021624222,6.4,0.48,7.7,8.0,24.0,39.0,6.0,54.0,15.0,5.0,0,,,,,,,,,,64.5,9.945994059244791,0.0
51406,5431,72.59,490.0,62.5,81.2,14.1,2.0,Ooievaarsnest,733,0.6489907176185874,6.4,0.48,7.7,8.0,24.0,39.0,6.0,54.0,15.0,5.0,0,,,,,,,,,,64.5,9.945994059244791,0.0
51406,5432,72.59,490.0,62.5,81.2,14.1,2.0,Ooievaarsnest,733,0.2567519043754908,6.4,0.48,7.7,8.0,24.0,39.0,6.0,54.0,15.0,5.0,0,,,,,,,,,,64.5,9.945994059244791,3.769125972932125e-05
51406,5433,72.59,490.0,62.5,81.2,14.1,2.0,Ooievaarsnest,733,0.1759681187479386,6.4,0.48,7.7,8.0,24.0,39.0,6.0,54.0,15.0,5.0,0,,,,,,,,,,64.5,9.945994059244791,0.26282763148045063
51406,5434,72.59,490.0,62.5,81.2,14.1,2.0,Ooievaarsnest,733,0.09467007148164992,6.4,0.48,7.7,8.0,24.0,39.0,6.0,54.0,15.0,5.0,0,,,,,,,,,,,,0.572547443546416
51406,5435,72.59,490.0,62.5,81.2,14.1,2.0,Ooievaarsnest,733,0.28308574920651275,6.4,0.48,7.7,8.0,24.0,39.0,6.0,54.0,15.0,5.0,0,,,,,,,,,,64.5,9.945994059244791,0.27316862121938956
51406,5436,,,,,,,Beemden,727,0.038955558757715954,,,,,,,,,,,0,EUPATORIUM CANNABINUM,,,,,,1.0,,,64.5,9.945994059244791,0.7877477069824689
51406,5437,,,,,,,Beemden,727,0.06733653882537417,,,,,,,,,,,0,,,,,,,,,,64.5,9.945994059244791,0.6436154247992081
51406,5438,,,,,,,Beemden,727,0.048842001602798925,,,,,,,,,,,0,,,,,,,,,,64.5,9.945994059244791,0.08156727386991308
51406,5439,,,,,,,Beemden,727,0.038493541434640836,,,,,,,,,,,0,,,,,,,,,,64.5,9.945994059244791,0.0
51406,5440,,,,,,,Beemden,727,0.01992590618290379,,,,,,,,,,,0,,,,,,,,,,64.5,9.945994059244791,0.01827102383742654
51406,5441,,,,,,,Beemden,727,0.036331763440800684,,,,,,,,,,,0,PRUNUS AVIUM,,,,,,2.0,,,64.5,9.945994059244791,0.37040031744409735
51406,5442,,,,,,,Beemden,727,0.021164721085440583,,,,,,,,,,,0,,,,,,,,,,64.5,9.945994059244791,0.7813924286130224
51406,5443,,,,,,,Beemden,727,0.01239238167167028,,,,,,,,,,,0,,,,,,,,,,64.5,9.945994059244791,0.9177084474975741
51406,5444,,,,,,,Beemden,727,0.0,,,,,,,,,,,0,PRUNUS PADUS,,,,,,1.0,,,64.5,9.945994059244791,0.95
51406,5445,,,,,,,Beemden,727,0.08087696497856348,,,,,,,,,,,0,,,,,,,,,,,,0.7781656377823061
51406,5446,,,,,,,Beemden,727,0.10487782246651427,,,,,,,,,,,0,,,,,,,,,,64.5,9.945994059244791,0.6274384133754777
51406,5447,,,,,,,Beemden,727,0.003519247418930568,,,,,,,,,,,0,,,,,,,,,,64.5,9.945994059244791,0.95
51406,5448,,,,,,,Beemden,727,0.06498947861295647,,,,,,,,,,,0,,,,,,,,,,64.5,9.945994059244791,0.8119763367949976
51406,5449,,,,,,,Beemden,727,0.6492224772916442,,,,,,,,,,,0,,,,,,,,,,64.5,9.945994059244791,0.4435402221100373
51406,5450,,,,,,,Beemden,727,0.3823104828236159,,,,,,,,,,,0,,,,,,,,,,64.5,9.945994059244791,0.8043907027807017
51406,5451,,,,,,,Beemden,727,0.95,,,,,,,,,,,0,,,,,,,,,,64.5,9.945994059244791,0.95
51406,5452,,,,,,,Beemden,727,0.1959794766076389,,,,,,,,,,,0,,,,,,,,,,64.5,9.945994059244791,0.7414411777104281
51406,5453,,,,,,,Beemden,727,0.11318906917044022,,,,,,,,,,,0,,,,,,,,,,64.5,9.945994059244791,0.8292019304508812
51406,5454,,,,,,,Beemden,727,0.30178529583745345,,,,,,,,,,,0,,,,,,,,,,64.5,9.945994059244791,0.7608238325328217
51406,5455,,,,,,,Beemden,727,0.6237034860676219,,,,,,,,,,,0,CALLUNA VULGARIS,,,,,,1.0,,,64.5,9.945994059244791,0.5407536024215622
51406,5456,,,,,,,Beemden,727,0.202566995257328,,,,,,,,,,,0,,,,,,,,,,,,0.833635684025813
51406,5457,,,,,,,Beemden,727,0.08098174051343539,,,,,,,,,,,0,,,,,,,,,,64.5,9.945994059244791,0.9190182594842923
51406,5458,,,,,,,Beemden,727,0.18008803009833116,,,,,,,,,,,0,,,,,,,,,,64.5,9.945994059244791,0.5527268319812851
51406,5459,,,,,,,Beemden,727,0.17133291954936342,,,,,,,,,,,0,,,,,,,,,,64.5,9.945994059244791,0.2928999142675755
51406,5460,,,,,,,Beemden,727,0.11712974006975513,,,,,,,,,,,0,,,,,,,,,,64.5,9.945994059244791,0.28652273250592064
51406,5461,,,,,,,Beemden,727,0.1969478240420162,,,,,,,,,,,0,,,,,,,,,,64.5,9.945994059244791,0.5864232561175597
51406,5462,,,,,,,Gennep,726,0.1923350114339076,,,,0.0,,,,,,,0,,Zilveresdoorn cv,,,,10.5,,2.0,4.0,64.5,9.945994059244791,0.6885205144153846
51406,5463,,,,,,,Gennep,726,0.0,,,,0.0,,,,,,,0,,,,,,,,,,64.5,9.945994059244791,0.95
51406,5464,,,,,,,Gennep,726,0.028604817788056375,,,,0.0,,,,,,,0,ERODIUM CICUTARIUM,,,,,,1.0,,,64.5,9.945994059244791,0.95
51406,5465,,,,,,,Gennep,726,0.08711160676970407,,,,0.0,,,,,,,0,,,,,,,,,,64.5,9.945994059244791,0.9108404608884517
51406,5466,,,,,,,Gennep,726,0.10200778098338835,,,,0.0,,,,,,,0,,,,,,,,,,,,0.9219081945502845
51406,5467,,,,,,,Gennep,726,0.08896263320999301,,,,0.0,,,,,,,0,,,,,,,,,,64.5,9.945994059244791,0.9290933438575171
51406,5468,,,,,,,Gennep,726,0.0769774430599042,,,,0.0,,,,,,,0,,,,,,,,,,64.5,9.945994059244791,0.9398204129743586
51406,5469,,,,,,,Gennep,726,0.06706819803249198,,,,0.0,,,,,,,0,,,,,,,,,,64.5,9.945994059244791,0.95
51406,5470,,,,,,,Gennep,726,0.028998145900326507,,,,0.0,,,,,,,0,LYSIMACHIA VULGARIS,Populier,,,,21.0,1.0,1.0,5.0,64.5,9.945994059244791,0.9114615757649037
51406,5471,,,,,,,Gennep,726,0.0,,,,0.0,,,,,,,0,,,,,,,,,,64.5,9.945994059244791,0.9334226122334649
51406,5472,,,,,,,Gennep,726,0.0738045598944212,,,,0.0,,,,,,,0,TRIFOLIUM REPENS,Moeraseik,,,,16.5,3.0,3.0,11.0,64.5,9.945994059244791,0.6870883050425192
51406,5473,,,,,,,Gennep,726,0.04960725038294456,,,,0.0,,,,,,,0,COLUMBA PALUMBUS,Amerikaanse eik,,,,16.5,1.0,3.0,7.0,64.5,9.945994059244791,0.95
51406,5474,,,,,,,Gennep,726,0.03741379328157733,,,,0.0,,,,,,,0,,Zomereik,,,,16.5,,1.0,3.0,64.5,9.945994059244791,0.95
51406,5475,,,,,,,Gennep,726,0.05739436541765171,,,,0.0,,,,,,,0,,,,,,,,,,64.5,9.945994059244791,0.95
51406,5476,,,,,,,Sportpark Aalsterweg,226,0.3718501070658267,,,,0.0,,,,,,,0,FAGUS SYLVATICA,Zomereik,,,,16.5,3.0,2.0,19.0,64.5,9.945994059244791,0.5711656598579974
